State, Community Name,Population,AgePct16t24,NumbUrban,NumUnderPov,PctNotHSGrad,PctUnemployed,PctWorkMom,perCapInc,ViolentCrimesPerPop
24,Cumberland City,0.02,0.26,0.04,0.05,0.56,0.72,0.28,0.2,0.46
6,Alameda City,0.11,0.4,0.12,0.04,0.18,0.17,0.61,0.5,0.25
25,Norton Town,0.01,0.48,0,0.01,0.27,0.29,0.5,0.37,0.08
49,Brigham City,0.01,0.24,0,0.01,0.26,0.45,0.31,0.23,0.04
5,Forrest City,0.01,0.28,0,0.05,0.68,1,0.48,0.07,0.54
4,Chandler City,0.13,0.27,0.14,0.08,0.23,0.25,0.54,0.33,0.09
32,Sparks City,0.07,0.31,0.08,0.03,0.29,0.26,0.87,0.32,0.2
36,Amsterdam City,0.02,0.24,0,0.02,0.55,0.6,0.54,0.23,0.02
36,Canandaigua City,0,0.32,0,0.01,0.34,0.43,0.64,0.31,0.04
42,Brentwood Borough,0,0.23,0.02,0,0.31,0.26,0.35,0.28,0.1
6,LaPuente City,0.04,0.49,0.06,0.05,0.88,0.62,0.21,0.13,0.69
13,Hinesville City,0.02,0.52,0,0.03,0.19,0.49,0.39,0.16,0.13
55,Ashwaubenon Village,0.01,0.35,0.03,0.01,0.19,0.18,0.73,0.33,0.06
24,Salisbury City,0.02,0.54,0,0.03,0.48,0.34,0.78,0.25,0.91
25,Somerset Town,0.01,0.29,0.03,0,0.52,0.38,0.85,0.34,0.04
6,Paramount City,0.06,0.46,0.08,0.07,0.89,0.67,0.23,0.14,0.81
49,Roy City,0.02,0.3,0.04,0.01,0.17,0.21,0.88,0.22,0.15
34,Marlboro Township,0.03,0.27,0.04,0.01,0.14,0.2,0.28,0.7,0.07
6,Piedmont City,0,0.13,0.02,0,0.03,0.02,0.44,1,0.06
34,Dumont Borough,0.01,0.25,0.03,0,0.31,0.22,0.45,0.49,0.02
2,Fairbanks City,0.03,0.5,0,0.03,0.22,0.57,0.55,0.33,0.31
47,Brentwood City,0.01,0.23,0.03,0,0.05,0.14,0.19,0.77,0.03
6,Azusa City,0.05,0.53,0.07,0.05,0.66,0.54,0.35,0.2,0.27
48,Gainesville City,0.01,0.27,0,0.03,0.58,0.41,0.45,0.18,0.11
48,Deer Park City,0.03,0.3,0.04,0.01,0.25,0.31,0.47,0.36,0.09
55,Whitefish Bay Village,0.01,0.1,0.02,0,0.04,0.05,0.49,0.75,0.01
12,Kissimmee City,0.03,0.41,0.05,0.03,0.41,0.33,0.71,0.23,0.5
48,Humble City,0,0.4,0.02,0.01,0.39,0.3,0.56,0.27,0.32
8,Denver City,0.74,0.27,0.74,0.72,0.35,0.42,0.54,0.36,0.43
9,New Britain Town,0.11,0.4,0.12,0.08,0.62,0.51,0.5,0.33,0.3
34,Randolph Township,0.02,0.27,0.03,0,0.12,0.16,0.43,0.74,0.02
6,Hollister City,0.01,0.36,0,0.02,0.65,0.75,0.55,0.21,0.38
23,Orono Town,0,1,0.02,0.01,0.17,0.28,0.77,0.17,0.01
55,Chippewa Falls City,0,0.27,0.02,0.01,0.44,0.43,0.68,0.2,0.02
53,Mercer Island City,0.02,0.17,0.03,0,0.02,0.15,0.21,0.91,0.04
4,Mesa City,0.45,0.33,0.46,0.25,0.24,0.29,0.51,0.29,0.3
36,Buffalo City,0.51,0.39,0.52,0.74,0.57,0.8,0.29,0.18,0.8
34,Wall Township,0.02,0.24,0.03,0,0.26,0.24,0.36,0.55,0.03
25,East Longme Adow Town,0.01,0.21,0.02,0,0.25,0.24,0.54,0.41,0.11
1,Gadsden City,0.05,0.3,0.07,0.08,0.68,0.55,0.4,0.19,0.9
9,Middle Town,0.05,0.49,0.07,0.02,0.39,0.24,0.68,0.43,0.09
12,Punta Gorda City,0,0.03,0.02,0.01,0.25,0.2,0.43,0.6,0.17
49,South Ogden City,0,0.31,0.02,0.01,0.2,0.26,0.7,0.3,0.07
9,Bridgeport Town,0.21,0.36,0.22,0.21,0.69,0.72,0.45,0.27,0.79
48,Texas City,0.05,0.31,0.06,0.06,0.49,0.53,0.42,0.23,0.28
34,Wyckoff Township,0.01,0.23,0.02,0,0.15,0.07,0.24,0.96,0.02
33,Nashua  City,0.11,0.3,0.13,0.05,0.28,0.37,0.62,0.44,0.03
21,Radcliff City,0.02,0.46,0,0.02,0.28,0.66,0.5,0.2,0.15
50,Burlington City,0.05,1,0.06,0.06,0.29,0.39,0.55,0.3,0.07
25,South Hadley Town,0.01,0.59,0.03,0.01,0.27,0.16,0.7,0.38,0.08
48,Lufkin City,0.03,0.34,0,0.06,0.54,0.39,0.54,0.25,0.33
42,Kingston Borough,0.01,0.19,0.02,0.01,0.34,0.21,0.4,0.35,0.05
34,Lindenwold Borough,0.01,0.37,0.03,0.01,0.36,0.38,0.58,0.33,0.25
34,Ewing Township,0.04,0.48,0.05,0.01,0.35,0.19,0.73,0.44,0.09
48,Angleton City,0.01,0.29,0,0.01,0.33,0.3,0.59,0.27,0.23
33,Goffs  Town Town,0.01,0.52,0.01,0,0.3,0.34,0.92,0.34,0.06
34,Gloucester City,0,0.29,0.02,0.01,0.64,0.36,0.4,0.24,0.07
18,Speedway Town,0,0.31,0.02,0.01,0.23,0.1,0.8,0.38,0.08
6,Twentynine Palms-Morongo Valle,0.08,0.51,0,0.07,0.41,0.45,0.08,0.2,0.42
55,Mequon City,0.01,0.26,0.03,0,0.1,0.12,0.37,0.76,0
40,Yukon City,0.02,0.24,0.03,0.01,0.25,0.28,0.72,0.28,0.05
55,South Milwaukee City,0.02,0.26,0.03,0.01,0.35,0.26,0.69,0.29,0.05
6,San Ramon City,0.04,0.27,0.06,0,0.05,0.11,0.56,0.69,0.03
34,South Brunswick Township,0.03,0.2,0.03,0.01,0.15,0.17,0.47,0.58,0.06
24,Annapolis  City,0.04,0.32,0.05,0.04,0.33,0.32,0.74,0.45,0.59
22,Natchitoches  City,0.01,0.76,0,0.05,0.57,1,0.58,0.07,0.33
25,Barnstable Town,0.05,0.21,0.05,0.02,0.17,0.46,0.52,0.42,0.75
21,Madisonville City,0.01,0.25,0,0.03,0.57,0.61,0.43,0.23,0.43
5,Arkadelphia City,0,0.99,0,0.02,0.48,0.34,0.6,0.13,0.02
28,Brandon City,0,0.28,0.02,0.01,0.23,0.17,0.68,0.36,0.09
42,Lower Moreland Township,0,0.29,0.02,0,0.13,0.11,0.33,0.86,0.03
55,Wauwatosa City,0.06,0.15,0.08,0.01,0.17,0.07,0.68,0.48,0.07
6,Baldwin Park City,0.1,0.47,0.11,0.1,0.88,0.55,0.26,0.13,0.25
12,Lauderhill City,0.06,0.23,0.08,0.05,0.35,0.33,0.69,0.34,0.48
40,Ada City,0.01,0.55,0,0.03,0.51,0.55,0.54,0.18,0.22
42,NorthHuntingdon Township,0.03,0.26,0.04,0.01,0.28,0.39,0.36,0.28,0.04
19,Marshall Town City,0.02,0.24,0,0.02,0.32,0.24,0.72,0.28,0.16
37,Havelock City,0.02,0.85,0,0.02,0.14,0.32,0.17,0.14,0.11
25,Wilmington Town,0.01,0.33,0.03,0,0.27,0.37,0.58,0.42,0.18
34,Freehold Borough,0,0.31,0.02,0.01,0.45,0.41,0.46,0.35,0.28
5,Texarkana City,0.02,0.32,0.04,0.05,0.57,0.46,0.4,0.16,0.57
37,Laurinburg City,0,0.5,0,0.03,0.71,0.86,0.56,0.14,0.39
36,Rye City,0.01,0.21,0.02,0,0.15,0.1,0,1,0.01
8,Northglenn City,0.03,0.33,0.04,0.01,0.28,0.31,0.74,0.29,0.14
32,Boulder City,0,0.17,0,0.01,0.28,0.26,0.54,0.41,0.12
37,Boone Town,0,1,0,0.03,0.36,0.5,0.7,0.12,0.06
6,Cerritos City,0.07,0.41,0.08,0.02,0.16,0.18,0.6,0.47,0.37
18,EastChicago City,0.04,0.34,0.05,0.08,0.75,1,0.11,0.13,1
41,Hillsboro City,0.04,0.29,0.06,0.03,0.3,0.22,0.65,0.26,0.09
19,Davenport City,0.14,0.33,0.15,0.13,0.36,0.4,0.56,0.25,0.65
34,Sparta Township,0.01,0.24,0,0,0.09,0.2,0.32,0.67,0.02
48,Friendswood City,0.02,0.25,0.04,0.01,0.1,0.19,0.5,0.52,0.08
48,Harker Heights City,0,0.49,0.02,0.01,0.19,0.24,0.41,0.24,0.34
53,Sunnyside City,0,0.37,0,0.03,0.95,1,0.37,0.1,0.39
48,Beeville City,0.01,0.37,0,0.04,0.7,0.84,0.29,0.1,0.29
5,Magnolia City,0,0.49,0,0.02,0.54,0.43,0.59,0.17,0.2
6,Grand Terrace City,0,0.27,0.02,0,0.19,0.23,0.5,0.47,0.13
39,Strongsville City,0.04,0.24,0.06,0.01,0.16,0.18,0.45,0.52,0.02
48,Arlington City,0.4,0.39,0.41,0.19,0.19,0.29,0.6,0.38,0.32
25,Westborough Town,0.01,0.25,0.02,0,0.14,0.24,0.64,0.54,0.13
44,SouthKings Town,0.02,0.91,0,0.01,0.23,0.31,0.57,0.31,0.04
12,FortLauderdale City,0.22,0.21,0.24,0.23,0.44,0.42,0.51,0.5,0.59
6,Gilroy City,0.03,0.34,0,0.04,0.55,0.51,0.51,0.31,0.33
48,McKinney City,0.02,0.44,0,0.03,0.54,0.35,0.59,0.31,0.5
51,Colonial Heights City,0.01,0.28,0.03,0.01,0.37,0.2,0.67,0.36,0.1
48,Carrollton City,0.12,0.24,0.13,0.03,0.15,0.2,0.62,0.48,0.09
48,Orange City,0.02,0.27,0,0.04,0.5,0.54,0.26,0.2,0.52
9,Enfield Town,0.06,0.29,0.07,0.01,0.36,0.21,0.7,0.4,0.04
34,Pequannock Township,0,0.31,0.02,0,0.23,0.18,0.52,0.54,0.05
51,Christiansburg Town,0.01,0.31,0,0.01,0.55,0.21,0.74,0.24,0.05
51,Suffolk City,0.07,0.26,0.06,0.08,0.63,0.45,0.57,0.23,0.38
9,Stonington Town,0.01,0.22,0.01,0.01,0.33,0.29,0.6,0.54,0.02
6,Temple City,0.03,0.29,0.05,0.01,0.28,0.26,0.46,0.38,0.22
48,Laredo City,0.18,0.45,0.19,0.41,0.91,0.77,0.09,0.06,0.28
32,Reno City,0.2,0.36,0.21,0.14,0.3,0.33,0.65,0.38,0.28
34,Fort Lee Borough,0.04,0.09,0.05,0.02,0.24,0.27,0,0.92,0.18
39,Brecksville City,0,0.14,0.02,0,0.14,0.19,0.28,0.7,0.02
6,Burlingame City,0.03,0.19,0.04,0.01,0.18,0.12,0.64,0.68,0.11
29,Belton City,0.01,0.29,0.03,0.01,0.32,0.33,0.62,0.23,0.08
51,Virginia Beach City,0.62,0.4,0.62,0.2,0.19,0.2,0.53,0.35,0.12
21,Elizabethtown City,0.01,0.3,0,0.02,0.44,0.39,0.54,0.27,0.19
37,Reidsville City,0,0.27,0,0.02,0.68,0.38,0.7,0.22,0.21
45,Easley City,0.01,0.3,0,0.01,0.63,0.31,0.73,0.27,0.23
13,Warner Robins City,0.05,0.33,0.07,0.05,0.32,0.33,0.64,0.25,0.11
12,Tampa City,0.43,0.33,0.44,0.48,0.51,0.41,0.56,0.28,1
33,Dover City,0.02,0.47,0.04,0.02,0.28,0.34,0.78,0.35,0.04
29,Gladstone City,0.03,0.28,0.04,0.01,0.19,0.14,0.81,0.43,0.11
6,Costa Mesa City,0.14,0.41,0.15,0.08,0.27,0.22,0.58,0.47,0.19
42,Penn Township,0.01,0.23,0.02,0,0.29,0.35,0.38,0.29,0.04
48,Seguin City,0.01,0.41,0,0.04,0.8,0.58,0.49,0.13,0.32
5,North Little Rock City,0.08,0.26,0.1,0.09,0.46,0.32,0.61,0.25,0.42
47,Murfreesboro City,0.06,0.73,0,0.06,0.39,0.36,0.68,0.27,0.33
48,Snyder City,0,0.3,0,0.02,0.63,0.51,0.28,0.18,0.31
56,Gillette City,0.01,0.25,0,0.01,0.17,0.31,0.52,0.29,0.15
12,Niceville City,0,0.32,0.02,0.01,0.23,0.35,0.72,0.29,0.08
48,Bay City,0.01,0.29,0,0.04,0.51,0.51,0.26,0.23,0.24
39,Bellefontaine City,0,0.35,0,0.01,0.45,0.51,0.6,0.22,0.11
25,Marshfield Town,0.02,0.29,0,0.01,0.09,0.41,0.57,0.49,0.07
33,Lebanon City,0,0.28,0,0.01,0.29,0.14,0.75,0.34,0.06
53,Edmonds City,0.03,0.23,0.05,0.01,0.14,0.15,0.72,0.54,0.08
42,Caln Township,0,0.2,0.02,0.01,0.27,0.13,0.51,0.36,0.19
34,Collingswood Borough,0.01,0.28,0.02,0.01,0.29,0.18,0.61,0.36,0.17
8,Westminster City,0.1,0.29,0.12,0.04,0.18,0.22,0.74,0.35,0.13
9,New  Town Town,0.02,0.24,0,0,0.17,0.26,0.43,0.61,0.01
51,Leesburg Town,0.01,0.31,0,0.01,0.28,0.06,0.63,0.43,0.06
6,Glendale City,0.27,0.29,0.28,0.23,0.39,0.44,0.27,0.44,0.15
27,Shakopee City,0,0.34,0,0,0.3,0.26,0.86,0.34,0.11
38,Fargo City,0.1,0.58,0.12,0.09,0.17,0.22,0.79,0.29,0.05
55,Muskego City,0.01,0.25,0.03,0,0.21,0.13,0.73,0.37,0.01
29,Creve Coeur City,0,0.25,0.02,0,0.1,0.04,0.24,1,0.06
6,Lancaster City,0.14,0.31,0.15,0.08,0.33,0.44,0.35,0.33,0.5
25,Leicester Town,0,0.43,0.01,0,0.36,0.33,0.74,0.37,0.13
12,Ocala City,0.05,0.26,0.07,0.07,0.49,0.45,0.44,0.26,0.67
40,Miami City,0.01,0.44,0,0.02,0.5,0.6,0.41,0.16,0.17
51,Newport News City,0.26,0.38,0.27,0.21,0.35,0.36,0.47,0.26,0.35
34,Maplewood Township,0.02,0.21,0.03,0.01,0.19,0.17,0.52,0.7,0.19
12,Melbourne City,0.08,0.35,0.09,0.07,0.35,0.39,0.52,0.28,0.6
45,Myrtle Beach City,0.02,0.41,0.04,0.02,0.26,0.22,0.59,0.33,0.6
56,Green River City,0,0.24,0,0.01,0.28,0.31,0.28,0.26,0.06
12,Vero Beach City,0.01,0.16,0.03,0.01,0.32,0.45,0.6,0.52,0.27
25,Pepperell Town,0,0.25,0,0,0.19,0.32,0.55,0.42,0.09
42,Richland Township,0,0.53,0.01,0.01,0.36,0.35,0.48,0.26,0.22
6,Richmond City,0.12,0.3,0.14,0.13,0.4,0.63,0.5,0.32,1
42,Doyle Township,0.01,0.46,0.02,0,0.22,0.08,0.39,0.58,0.12
42,Butler Township,0.01,0.23,0,0.01,0.34,0.3,0.35,0.33,0.02
42,Center Township,0,0.26,0.02,0,0.3,0.26,0.51,0.3,0.03
21,Jefferson Town City,0.02,0.27,0.04,0.01,0.23,0.12,0.72,0.42,0.16
29,Joplin City,0.05,0.36,0.06,0.06,0.47,0.36,0.41,0.21,0.22
9,Vernon Town,0.03,0.31,0.05,0.01,0.31,0.17,0.77,0.47,0.08
25,Lexington Town,0.03,0.19,0.05,0.01,0.07,0.17,0.54,0.88,0.01
6,Berkeley City,0.15,0.72,0.16,0.15,0.14,0.33,0.57,0.47,0.67
49,American Fork City,0.01,0.34,0.02,0.01,0.27,0.37,0.49,0.12,0.08
6,Atascadero City,0.02,0.23,0,0.02,0.22,0.21,0.6,0.33,0.14
48,Pharr City,0.04,0.44,0.05,0.13,1,1,0.02,0.01,0.36
39,Lebanon City,0,0.32,0,0.01,0.43,0.05,0.55,0.25,0.16
39,Marietta City,0.01,0.43,0,0.02,0.42,0.43,0.52,0.22,0.09
12,North Miami City,0.06,0.27,0.08,0.07,0.53,0.54,0.75,0.28,0.75
40,Durant City,0,0.56,0,0.03,0.54,0.71,0.38,0.14,0.15
12,Leesburg City,0.01,0.23,0,0.03,0.59,0.5,0.59,0.22,0.83
18,Dyer Town,0,0.23,0.02,0,0.24,0.16,0.51,0.38,0.03
51,Norfolkc City,0.4,0.7,0.41,0.4,0.47,0.37,0.35,0.22,0.47
6,Norwalk City,0.14,0.39,0.15,0.08,0.62,0.41,0.41,0.22,0.48
42,West Chester Borough,0.01,1,0.03,0.02,0.32,0.34,0.76,0.27,0.19
34,Brick Township,0.09,0.23,0.11,0.02,0.34,0.33,0.41,0.39,0.05
53,Ellensburg City,0,1,0,0.03,0.28,0.53,0.45,0.11,0.08
9,Wallingford Town,0.05,0.24,0.06,0.01,0.33,0.24,0.7,0.45,0.04
22,Ruston City,0.02,1,0,0.05,0.36,0.73,0.53,0.15,0.53
48,Missouri City,0.04,0.24,0.06,0.01,0.11,0.16,0.8,0.47,0.09
39,Miami Township,0.03,0.26,0.04,0.01,0.28,0.13,0.62,0.39,0.06
9,Wethersfield Town,0.03,0.19,0.04,0.01,0.33,0.17,0.67,0.59,0.09
49,South Salt Lake City,0,0.4,0.02,0.01,0.47,0.51,0.5,0.17,0.25
34,Millville City,0.03,0.32,0.04,0.03,0.52,0.4,0.52,0.29,0.39
6,Pasadena City,0.2,0.33,0.21,0.17,0.38,0.39,0.34,0.5,0.53
37,High Point City,0.1,0.34,0.11,0.08,0.55,0.31,0.73,0.28,0.52
47,Bartlett Town,0.03,0.26,0.04,0,0.13,0.08,0.67,0.37,0.08
34,Mount Holly Township,0,0.32,0.02,0.01,0.47,0.44,0.52,0.3,0.6
9,Shelton Town,0.04,0.25,0.06,0.01,0.28,0.24,0.54,0.52,0.02
6,Yorba Linda City,0.07,0.26,0.08,0.01,0.09,0.11,0.56,0.71,0.06
53,Bellevue City,0.12,0.29,0.14,0.04,0.07,0.13,0.48,0.64,0.09
12,South Daytona City,0,0.32,0.02,0.01,0.44,0.37,0.63,0.26,0.19
25,Bourne Town,0.01,0.32,0,0.01,0.21,0.38,0.54,0.34,0.16
48,Bellaire City,0.01,0.09,0.02,0,0.1,0.11,0.68,0.66,0.14
6,Chico City,0.05,1,0.06,0.11,0.23,0.61,0.52,0.18,0.19
39,Bucyrus City,0.01,0.28,0,0.02,0.53,0.64,0.46,0.21,0.07
45,Greenville City,0.08,0.44,0.09,0.09,0.47,0.34,0.61,0.33,0.72
42,West Hempfield Township,0,0.2,0.02,0.01,0.36,0.09,0.5,0.34,0.07
39,Portsmouth City,0.02,0.26,0,0.06,0.63,0.79,0,0.18,0.27
33,Exeter Town,0,0.21,0,0.01,0.22,0.35,0.76,0.46,0.03
19,Mason City,0.03,0.29,0,0.02,0.34,0.21,0.83,0.24,0.45
53,Lynnwood City,0.03,0.35,0.05,0.02,0.22,0.25,0.53,0.3,0.15
25,Pembroke Town,0.01,0.29,0.01,0,0.2,0.46,0.58,0.39,0.13
29,University City,0.05,0.31,0.06,0.05,0.27,0.4,0.78,0.42,0.26
48,Burkburnett City,0,0.26,0,0.01,0.4,0.52,0.63,0.22,0.06
34,New Brunswick City,0.05,1,0.07,0.07,0.6,0.59,0.64,0.21,0.62
18,New Albany City,0.04,0.29,0.06,0.05,0.55,0.44,0.58,0.23,0.53
34,Lodi Borough,0.02,0.26,0.04,0.01,0.59,0.45,0.32,0.36,0.09
48,Rosenberg City,0.02,0.34,0,0.04,0.73,0.38,0.66,0.17,0.49
29,Warrensburg City,0.01,1,0,0.03,0.26,0.53,0.54,0.15,0.09
36,Newburgh City,0.03,0.42,0.04,0.06,0.75,0.81,0.36,0.16,0.64
9,Darien Town,0.01,0.19,0.03,0,0.08,0.15,0,1,0.01
37,Wilmington City,0.07,0.49,0.09,0.11,0.46,0.38,0.59,0.24,0.5
9,North Branford Town,0,0.24,0.02,0,0.25,0.12,0.47,0.49,0.02
6,Woodland City,0.05,0.28,0,0.03,0.41,0.51,0.68,0.3,0.24
53,DesMoines City,0.01,0.28,0.03,0.01,0.22,0.23,0.67,0.4,0.23
6,ElCerrito City,0.02,0.18,0.04,0.01,0.16,0.18,0.65,0.57,0.38
28,Greenville City,0.06,0.33,0,0.13,0.68,0.87,0.64,0.13,0.23
29,Moberly City,0,0.3,0,0.02,0.55,0.56,0.72,0.18,0.41
25,Marblehead Town,0.02,0.17,0.03,0.01,0.04,0.16,0.48,0.88,0.05
29,Springfield City,0.21,0.57,0.22,0.21,0.39,0.34,0.57,0.23,0.18
34,Pompton Lakes Borough,0,0.23,0.02,0,0.34,0.18,0.49,0.49,0.02
1,Hoover City,0.05,0.26,0.06,0.01,0.07,0.09,0.56,0.58,0.09
6,Irvine City,0.16,0.44,0.17,0.06,0.05,0.16,0.44,0.69,0.05
49,Clearfield City,0.02,0.51,0.03,0.03,0.21,0.4,0.46,0.12,0.07
48,Andrews City,0,0.3,0,0.01,0.68,0.45,0.2,0.18,0.07
12,De Land City,0.01,0.46,0,0.03,0.47,0.48,0.57,0.19,0.81
34,Hanover Township,0,0.29,0.02,0,0.25,0.13,0.29,0.6,0.04
38,WestFargo City,0,0.31,0.02,0.01,0.23,0.22,1,0.21,0.02
25,Grafton Town,0,0.32,0.02,0.01,0.29,0.38,0.64,0.42,0.15
34,Paterson City,0.21,0.41,0.22,0.23,0.8,0.76,0.49,0.18,0.65
13,Brunswick City,0.01,0.31,0.03,0.04,0.66,0.63,0.57,0.13,0.86
40,Sapulpa City,0.01,0.27,0,0.02,0.51,0.34,0.43,0.23,0.12
40,Oklahoma City,0.7,0.3,0.69,0.63,0.37,0.45,0.56,0.29,0.57
9,EastHartford Town,0.06,0.29,0.08,0.02,0.45,0.31,0.69,0.39,0.16
18,Anderson City,0.08,0.38,0.09,0.09,0.5,0.53,0.62,0.24,0.18
28,Gulfport City,0.05,0.33,0.06,0.07,0.43,0.5,0.5,0.21,0.16
13,Thomasville City,0.01,0.25,0,0.04,0.61,0.41,0.52,0.21,0.24
22,Bossier City,0.07,0.37,0.08,0.07,0.31,0.46,0.56,0.21,0.44
34,EastBrunswick Township,0.05,0.28,0.07,0.01,0.18,0.2,0.5,0.66,0.06
34,Deptford Township,0.02,0.3,0.04,0.01,0.46,0.29,0.36,0.33,0.16
48,Pearland City,0.01,0.26,0.03,0.01,0.24,0.14,0.62,0.42,0.08
34,Newark City,0.43,0.42,0.44,0.64,0.87,1,0.29,0.14,1
48,PortNeches City,0,0.26,0.02,0.01,0.25,0.35,0.44,0.34,0.14
51,Petersburg City,0.05,0.34,0.06,0.07,0.67,0.55,0.66,0.18,0.55
28,Ocean Springs City,0.01,0.25,0.02,0.01,0.27,0.43,0.59,0.3,0.13
12,Naples City,0.02,0.04,0.03,0.01,0.17,0.13,0.43,1,0.22
51,Winchester City,0.02,0.37,0,0.02,0.54,0.27,0.8,0.31,0.29
38,Grand Forks City,0.06,0.72,0.08,0.06,0.23,0.29,0.75,0.23,0.05
48,Rockwall City,0,0.25,0.02,0.01,0.22,0.25,0.4,0.53,0.16
54,Parkersburg City,0.04,0.26,0.05,0.06,0.54,0.52,0.37,0.21,0.09
47,Greeneville Town,0.01,0.26,0,0.02,0.67,0.6,0.68,0.21,0.17
54,Morgan Town City,0.03,1,0,0.06,0.24,0.52,0.51,0.18,0.15
29,Cape Girardeau City,0.04,0.64,0,0.05,0.39,0.4,0.65,0.24,0.14
55,Racine City,0.12,0.28,0.13,0.12,0.48,0.49,0.58,0.23,0.34
21,Frankfort City,0.03,0.34,0,0.03,0.39,0.3,0.77,0.27,0.27
4,Peoria City,0.07,0.15,0.08,0.04,0.27,0.26,0.52,0.31,0.17
37,Roanoke Rapids  City,0.01,0.27,0,0.03,0.6,0.44,0.6,0.22,0.26
46,Water Town City,0.01,0.29,0,0.02,0.4,0.33,0.96,0.19,0.07
34,Raritan Township,0.01,0.18,0,0,0.15,0.09,0.42,0.67,0.02
12,Orlando City,0.25,0.51,0.26,0.22,0.37,0.25,0.62,0.3,0.95
48,Vidor City,0,0.32,0,0.01,0.58,0.4,0.22,0.23,0.11
42,Berwick Borough,0,0.26,0,0.01,0.58,0.61,0.49,0.17,0.03
55,Appleton City,0.07,0.3,0.09,0.03,0.25,0.2,0.65,0.33,0.03
42,West Mifflin Borough,0.02,0.22,0.04,0.02,0.38,0.47,0.52,0.26,0.19
48,Kingsville City,0.02,0.56,0,0.06,0.63,0.7,0.19,0.14,0.34
42,Aston Township,0.01,0.26,0.02,0,0.32,0.16,0.75,0.38,0.11
45,Charleston City,0.11,0.55,0.13,0.15,0.4,0.3,0.64,0.31,0.53
51,Salem City,0.02,0.37,0.04,0.01,0.41,0.08,0.7,0.32,0.04
25,Clinton Town,0.01,0.29,0,0.01,0.36,0.31,0.66,0.35,0.21
6,LaHabra City,0.07,0.38,0.08,0.04,0.4,0.33,0.54,0.38,0.37
6,Vacaville City,0.1,0.3,0.11,0.03,0.29,0.28,0.49,0.32,0.18
23,Lewiston City,0.05,0.43,0.06,0.05,0.64,0.48,0.63,0.24,0.15
25,Lawrence City,0.1,0.36,0.11,0.17,0.76,1,0.28,0.15,0.88
28,Greenwood City,0.01,0.28,0,0.06,0.73,0.77,0.57,0.19,0.2
34,Linden City,0.04,0.25,0.06,0.02,0.55,0.42,0.52,0.38,0.22
34,Roselle Park Borough,0,0.28,0.02,0,0.36,0.32,0.46,0.48,0.06
25,Foxborough Town,0.01,0.31,0.02,0.01,0.15,0.28,0.54,0.45,0.08
6,Benicia City,0.02,0.2,0.04,0.01,0.14,0.22,0.57,0.53,0.11
6,Culver City,0.05,0.24,0.06,0.02,0.26,0.22,0.48,0.56,0.38
34,Evesham Township,0.04,0.26,0.05,0.01,0.15,0.09,0.49,0.51,0.08
45,Summerville Town,0.02,0.33,0.04,0.02,0.27,0.23,0.5,0.25,0.29
6,Victorville City,0.05,0.29,0.06,0.05,0.43,0.67,0.11,0.22,0.36
39,Piqua City,0.02,0.32,0,0.03,0.53,0.47,0.54,0.22,0.09
48,Levelland City,0.01,0.44,0,0.02,0.62,0.43,0.4,0.2,0.1
5,Bentonville City,0,0.29,0,0.01,0.4,0.18,0.69,0.24,0.05
4,Tempe City,0.21,0.67,0.22,0.17,0.15,0.3,0.54,0.36,0.23
25,Quincy City,0.12,0.34,0.13,0.05,0.28,0.44,0.47,0.42,0.15
39,Barberton City,0.03,0.28,0.04,0.04,0.54,0.57,0.33,0.18,0.3
9,Naugatuck Town,0.03,0.28,0.05,0.01,0.37,0.3,0.61,0.4,0.03
39,Springfield Township,0.01,0.23,0.02,0.01,0.44,0.32,0.63,0.31,0.19
34,Point Pleasant Borough,0.01,0.25,0.03,0,0.31,0.25,0.44,0.47,0.04
25,Chelmsford Town,0.04,0.29,0.05,0.01,0.14,0.31,0.68,0.57,0.15
18,Warsaw City,0,0.28,0,0.01,0.4,0.17,0.58,0.32,0.01
49,South Jordan City,0,0.28,0.02,0,0.13,0.15,0.36,0.19,0.08
1,Prattville City,0.02,0.3,0.03,0.02,0.43,0.31,0.66,0.25,0.5
40,Sand Springs City,0.01,0.24,0.02,0.01,0.43,0.32,0.63,0.25,0.16
6,Dixon City,0,0.26,0,0.01,0.39,0.54,0.53,0.3,0.16
53,Kent City,0.04,0.42,0.06,0.03,0.21,0.23,0.54,0.37,0.22
48,Bedfordc City,0.05,0.31,0.07,0.01,0.09,0.17,0.65,0.51,0.08
12,Tamarac City,0.06,0.08,0.07,0.02,0.41,0.35,0.59,0.44,0.14
34,Palisades Park Borough,0.01,0.26,0.02,0.01,0.37,0.32,0.15,0.44,0.05
21,Louisville City,0.42,0.3,0.43,0.54,0.57,0.54,0.54,0.22,0.41
23,Bangor City,0.04,0.44,0.05,0.04,0.27,0.35,0.58,0.28,0.09
34,Keansburg Borough,0,0.3,0.02,0.01,0.64,0.76,0.5,0.24,0.26
6,Pomona City,0.2,0.43,0.21,0.22,0.71,0.6,0.22,0.19,0.67
29,Webster Groves City,0.02,0.14,0.04,0.01,0.16,0.19,0.59,0.52,0.05
39,Wilmington City,0,0.44,0,0.01,0.38,0.41,0.68,0.24,0.17
6,Ridgecrest City,0.03,0.29,0,0.02,0.21,0.27,0.57,0.38,0.29
12,Gulfport City,0,0.12,0.02,0.01,0.48,0.35,0.86,0.3,0.54
